,CodaViolation,Condition,Item,OnsetViolation,PageType,ReactionTime,Response,Subject,TrialNumber,Version,Vowel,YesPosition
8831,0,BG,shlod,1,Test,4008,1,A39RGARQZH9C9J,13,0,o,1
8832,1,GB,spooshp,0,Test,5694,1,A39RGARQZH9C9J,14,0,oo,1
8833,0,GG,praz,0,Test,2327,1,A39RGARQZH9C9J,15,0,a,0
8834,1,best,merly,1,Catch,2261,1,A39RGARQZH9C9J,16,0,,1
8835,1,worst,wlratlumr,1,Catch,8568,0,A39RGARQZH9C9J,17,0,,1
8836,1,worst,lbafthrizk,1,Catch,4347,0,A39RGARQZH9C9J,18,0,,1
8837,1,worst,kflisgwevr,1,Catch,3525,0,A39RGARQZH9C9J,19,0,,1
8838,1,worst,tmuhriz,1,Catch,6753,0,A39RGARQZH9C9J,20,0,,1
8839,1,GB,splokp,0,Test,4036,0,A39RGARQZH9C9J,21,0,o,0
8840,1,GB,smutp,0,Test,7948,1,A39RGARQZH9C9J,22,0,u,1
8841,1,best,frotion,1,Catch,2371,1,A39RGARQZH9C9J,23,0,,0
8842,1,GB,plemth,0,Test,2891,1,A39RGARQZH9C9J,24,0,e,1
8843,0,BG,thnass,1,Test,5004,1,A39RGARQZH9C9J,25,0,a,1
8844,0,GG,fleg,0,Test,1811,1,A39RGARQZH9C9J,26,0,e,1
8845,1,BB,thlishp,1,Test,7662,1,A39RGARQZH9C9J,27,0,i,1
8846,1,best,spellion,1,Catch,2045,1,A39RGARQZH9C9J,28,0,,0
8847,1,worst,psafzotrl,1,Catch,5946,0,A39RGARQZH9C9J,29,0,,1
8848,1,GB,skrefsh,0,Test,3818,1,A39RGARQZH9C9J,30,0,e,0
8849,0,GG,brack,0,Test,1855,1,A39RGARQZH9C9J,31,0,a,0
8850,0,GG,trug,0,Test,1921,1,A39RGARQZH9C9J,32,0,u,1
8851,1,BB,hrootp,1,Test,4598,0,A39RGARQZH9C9J,33,0,oo,0
8852,0,BG,thmass,1,Test,3341,1,A39RGARQZH9C9J,34,0,a,0
8853,0,BG,shtot,1,Test,2402,1,A39RGARQZH9C9J,35,0,o,0
8854,1,BB,dloosf,1,Test,4104,1,A39RGARQZH9C9J,36,0,oo,0
8855,1,best,claffer,1,Catch,1901,1,A39RGARQZH9C9J,37,0,,0
8856,0,GG,skun,0,Test,2129,1,A39RGARQZH9C9J,38,0,u,1
8910,0,BG,dlood,1,Test,5690,0,A3AMT99CM682YB,3,1,oo,0
8911,0,BG,thnoop,1,Test,3998,1,A3AMT99CM682YB,4,1,oo,0
8912,1,best,merly,1,Catch,1828,1,A3AMT99CM682YB,5,1,,1
8913,0,GG,blom,0,Test,1805,1,A3AMT99CM682YB,6,1,o,1
8914,1,GB,trusf,0,Test,1910,0,A3AMT99CM682YB,7,1,u,0
8915,1,worst,zgdokpevf,1,Catch,1406,0,A3AMT99CM682YB,8,1,,0
8916,1,worst,psafzotrl,1,Catch,2325,0,A3AMT99CM682YB,9,1,,1
8917,0,GG,shrell,0,Test,1806,1,A3AMT99CM682YB,10,1,e,1
8918,1,BB,thmathf,1,Test,1781,0,A3AMT99CM682YB,11,1,a,1
8919,0,GG,krizz,0,Test,1628,1,A3AMT99CM682YB,12,1,i,0
8920,1,GB,brafsh,0,Test,1629,0,A3AMT99CM682YB,13,1,a,0
8921,1,best,dellous,1,Catch,1838,1,A3AMT99CM682YB,14,1,,1
8922,0,BG,shpeff,1,Test,1901,0,A3AMT99CM682YB,15,1,e,0
8923,1,worst,wlratlumr,1,Catch,2366,0,A3AMT99CM682YB,16,1,,0
8924,0,BG,shlock,1,Test,1582,1,A3AMT99CM682YB,17,1,o,1
8925,1,worst,lbafthrizk,1,Catch,1541,0,A3AMT99CM682YB,18,1,,1
8926,0,GG,gloo,0,Test,1469,1,A3AMT99CM682YB,19,1,oo,0
8927,1,GB,flepk,0,Test,1654,0,A3AMT99CM682YB,20,1,e,0
8928,1,best,claffer,1,Catch,1491,1,A3AMT99CM682YB,21,1,,1
8929,0,GG,thrit,0,Test,2613,1,A3AMT99CM682YB,22,1,i,0
8930,1,BB,thnathf,1,Test,1454,0,A3AMT99CM682YB,23,1,a,0
8931,1,BB,shpishk,1,Test,1836,0,A3AMT99CM682YB,24,1,i,0
8932,1,worst,kflisgwevr,1,Catch,1462,0,A3AMT99CM682YB,25,1,,1
8933,1,GB,slemth,0,Test,2110,1,A3AMT99CM682YB,26,1,e,1
8934,1,worst,tmuhriz,1,Catch,1645,0,A3AMT99CM682YB,27,1,,1
8935,1,BB,shlokp,1,Test,1757,0,A3AMT99CM682YB,28,1,o,0
8936,0,BG,hrul,1,Test,2198,0,A3AMT99CM682YB,29,1,u,1
8937,1,GB,skuthp,0,Test,2157,0,A3AMT99CM682YB,30,1,u,1
8938,1,BB,shtopk,1,Test,1781,0,A3AMT99CM682YB,31,1,o,0
8939,1,BB,shtithp,1,Test,1653,0,A3AMT99CM682YB,32,1,i,0
8940,1,GB,prad,0,Test,2230,0,A3AMT99CM682YB,33,1,a,1
8941,1,best,spellion,1,Catch,1390,1,A3AMT99CM682YB,34,1,,0
8942,0,BG,zmen,1,Test,1821,0,A3AMT99CM682YB,35,1,e,1
8943,1,best,bressic,1,Catch,1333,1,A3AMT99CM682YB,36,1,,0
8944,0,GG,froom,0,Test,1443,1,A3AMT99CM682YB,37,1,oo,1
8945,1,best,frotion,1,Catch,1493,1,A3AMT99CM682YB,38,1,,0
8992,1,best,spellion,1,Catch,54561,1,A3BBEI5Y25237P,3,3,,0
8993,0,GG,kloop,0,Test,7403,1,A3BBEI5Y25237P,4,3,oo,0
8994,1,BB,thmepk,1,Test,13798,0,A3BBEI5Y25237P,5,3,e,1
8995,1,worst,tmuhriz,1,Catch,2261,0,A3BBEI5Y25237P,6,3,,1
8996,1,GB,drathf,0,Test,3437,1,A3BBEI5Y25237P,7,3,a,1
8997,1,BB,vlafsh,1,Test,3110,1,A3BBEI5Y25237P,8,3,a,1
8998,1,GB,swokp,0,Test,5626,1,A3BBEI5Y25237P,9,3,o,0
8999,1,GB,strishk,0,Test,2565,1,A3BBEI5Y25237P,10,3,i,0
9000,1,worst,zgdokpevf,1,Catch,2373,0,A3BBEI5Y25237P,11,3,,0
9001,0,GG,skreff,0,Test,2758,1,A3BBEI5Y25237P,12,3,e,1
9002,0,BG,lrit,1,Test,2176,1,A3BBEI5Y25237P,13,3,i,0
9003,1,best,frotion,1,Catch,1883,1,A3BBEI5Y25237P,14,3,,0
9004,1,GB,gropk,0,Test,2422,1,A3BBEI5Y25237P,15,3,o,1
9005,0,GG,splock,0,Test,1605,1,A3BBEI5Y25237P,16,3,o,1
9006,0,GG,smul,0,Test,1886,1,A3BBEI5Y25237P,17,3,u,1
9007,0,BG,thlizz,1,Test,2318,1,A3BBEI5Y25237P,18,3,i,0
9008,1,best,merly,1,Catch,1950,1,A3BBEI5Y25237P,19,3,,1
9009,0,BG,dloo,1,Test,4373,1,A3BBEI5Y25237P,20,3,oo,0
9010,1,worst,lbafthrizk,1,Catch,4931,0,A3BBEI5Y25237P,21,3,,0
9011,0,BG,hroom,1,Test,3350,0,A3BBEI5Y25237P,22,3,oo,0
9012,1,BB,vlemth,1,Test,2310,1,A3BBEI5Y25237P,23,3,e,1
9013,1,GB,stithp,0,Test,4668,0,A3BBEI5Y25237P,24,3,i,0
9014,1,best,claffer,1,Catch,1430,1,A3BBEI5Y25237P,25,3,,0
9015,1,BB,zmad,1,Test,2790,0,A3BBEI5Y25237P,26,3,a,0
9016,1,best,bressic,1,Catch,1478,1,A3BBEI5Y25237P,27,3,,0
9017,0,GG,plen,0,Test,1422,1,A3BBEI5Y25237P,28,3,e,1
9018,1,worst,wlratlumr,1,Catch,2406,0,A3BBEI5Y25237P,29,3,,1
9019,1,worst,kflisgwevr,1,Catch,1318,1,A3BBEI5Y25237P,30,3,,0
9020,0,BG,shnell,1,Test,4124,1,A3BBEI5Y25237P,31,3,e,1
9021,0,BG,thlom,1,Test,5182,1,A3BBEI5Y25237P,32,3,o,1
9022,1,BB,lrusf,1,Test,4762,1,A3BBEI5Y25237P,33,3,u,1
9023,1,GB,snathf,0,Test,2741,1,A3BBEI5Y25237P,34,3,a,0
9024,1,worst,psafzotrl,1,Catch,2142,0,A3BBEI5Y25237P,35,3,,1
9025,1,best,dellous,1,Catch,3118,1,A3BBEI5Y25237P,36,3,,1
9026,1,BB,shnuthp,1,Test,3294,1,A3BBEI5Y25237P,37,3,u,0
9027,0,GG,spood,0,Test,2222,1,A3BBEI5Y25237P,38,3,oo,1
9074,1,worst,psafzotrl,1,Catch,8060,0,A3C1XY9I6PZ472,3,2,,1
9075,1,BB,shlokp,1,Test,6795,0,A3C1XY9I6PZ472,4,2,o,1
9076,0,GG,grot,0,Test,1676,1,A3C1XY9I6PZ472,5,2,o,1
9077,1,worst,wlratlumr,1,Catch,1319,1,A3C1XY9I6PZ472,6,2,,0
9078,0,GG,swod,0,Test,1599,1,A3C1XY9I6PZ472,7,2,o,1
9079,0,BG,vlack,1,Test,3376,0,A3C1XY9I6PZ472,8,2,a,0
9080,1,best,merly,1,Catch,1935,1,A3C1XY9I6PZ472,9,2,,1
9081,1,worst,lbafthrizk,1,Catch,1756,0,A3C1XY9I6PZ472,10,2,,0
9082,1,GB,frootp,0,Test,2128,0,A3C1XY9I6PZ472,11,2,oo,0
9083,1,GB,blod,0,Test,2410,0,A3C1XY9I6PZ472,12,2,o,1
9084,1,BB,zmemth,1,Test,1487,0,A3C1XY9I6PZ472,13,2,e,1
9085,1,worst,kflisgwevr,1,Catch,1703,0,A3C1XY9I6PZ472,14,2,,0
9086,0,GG,stip,0,Test,1782,1,A3C1XY9I6PZ472,15,2,i,1
9087,1,GB,thrishk,0,Test,1947,0,A3C1XY9I6PZ472,16,2,i,0
9088,0,BG,shnun,1,Test,2006,0,A3C1XY9I6PZ472,17,2,u,0
9089,1,BB,dlooshp,1,Test,1271,1,A3C1XY9I6PZ472,18,2,oo,1
9090,1,best,dellous,1,Catch,1975,1,A3C1XY9I6PZ472,19,2,,1
9091,0,GG,snass,0,Test,1385,1,A3C1XY9I6PZ472,20,2,a,1
9092,1,best,spellion,1,Catch,1401,1,A3C1XY9I6PZ472,21,2,,1
9093,0,BG,lrug,1,Test,2357,0,A3C1XY9I6PZ472,22,2,u,0
9094,1,worst,tmuhriz,1,Catch,1592,0,A3C1XY9I6PZ472,23,2,,0
9095,0,BG,zmaz,1,Test,1712,0,A3C1XY9I6PZ472,24,2,a,0
9096,1,BB,hrutp,1,Test,1909,0,A3C1XY9I6PZ472,25,2,u,1
9097,1,GB,shrethk,0,Test,2657,0,A3C1XY9I6PZ472,26,2,e,0
9098,1,BB,thnoothk,1,Test,1855,0,A3C1XY9I6PZ472,27,2,oo,1
9099,1,GB,krishp,0,Test,1446,0,A3C1XY9I6PZ472,28,2,i,1
9100,1,BB,shpefsh,1,Test,1219,0,A3C1XY9I6PZ472,29,2,e,1
9101,0,BG,vle,1,Test,1833,0,A3C1XY9I6PZ472,30,2,e,0
9102,0,GG,striff,0,Test,1405,1,A3C1XY9I6PZ472,31,2,i,0
9103,1,best,frotion,1,Catch,1863,1,A3C1XY9I6PZ472,32,2,,1
9104,0,GG,drass,0,Test,1574,1,A3C1XY9I6PZ472,33,2,a,1
9105,1,GB,gloosf,0,Test,1673,0,A3C1XY9I6PZ472,34,2,oo,0
9106,1,best,bressic,1,Catch,2089,1,A3C1XY9I6PZ472,35,2,,1
9107,1,worst,zgdokpevf,1,Catch,1366,0,A3C1XY9I6PZ472,36,2,,0
9108,0,BG,thmeg,1,Test,1998,0,A3C1XY9I6PZ472,37,2,e,1
9109,1,best,claffer,1,Catch,1861,1,A3C1XY9I6PZ472,38,2,,0
9119,1,GB,skuthp,0,Test,7020,0,A3C2SKQS4PJQ9T,3,1,u,1
9120,1,worst,wlratlumr,1,Catch,2267,0,A3C2SKQS4PJQ9T,4,1,,0
9121,1,worst,psafzotrl,1,Catch,1968,0,A3C2SKQS4PJQ9T,5,1,,0
9122,0,BG,hrul,1,Test,2549,0,A3C2SKQS4PJQ9T,6,1,u,1
9123,1,worst,lbafthrizk,1,Catch,3039,1,A3C2SKQS4PJQ9T,7,1,,0
9124,0,BG,zmen,1,Test,2641,0,A3C2SKQS4PJQ9T,8,1,e,0
9125,0,GG,krizz,0,Test,1577,1,A3C2SKQS4PJQ9T,9,1,i,0
9126,1,best,spellion,1,Catch,1558,1,A3C2SKQS4PJQ9T,10,1,,0
9127,1,worst,kflisgwevr,1,Catch,1841,0,A3C2SKQS4PJQ9T,11,1,,1
9128,0,GG,froom,0,Test,1478,1,A3C2SKQS4PJQ9T,12,1,oo,0
9129,1,BB,thnathf,1,Test,1696,0,A3C2SKQS4PJQ9T,13,1,a,1
9130,1,worst,tmuhriz,1,Catch,1770,0,A3C2SKQS4PJQ9T,14,1,,0
9131,0,BG,shlock,1,Test,1351,1,A3C2SKQS4PJQ9T,15,1,o,0
9132,1,GB,brafsh,0,Test,2388,1,A3C2SKQS4PJQ9T,16,1,a,1
9133,1,best,frotion,1,Catch,1414,1,A3C2SKQS4PJQ9T,17,1,,1
9134,1,GB,slemth,0,Test,2138,1,A3C2SKQS4PJQ9T,18,1,e,0
9135,1,GB,flepk,0,Test,1692,0,A3C2SKQS4PJQ9T,19,1,e,1
9136,0,GG,gloo,0,Test,1397,1,A3C2SKQS4PJQ9T,20,1,oo,1
9137,0,BG,thnoop,1,Test,1657,1,A3C2SKQS4PJQ9T,21,1,oo,0
9138,1,best,dellous,1,Catch,1398,1,A3C2SKQS4PJQ9T,22,1,,0
9139,1,best,merly,1,Catch,1461,1,A3C2SKQS4PJQ9T,23,1,,1
9140,1,GB,prad,0,Test,1584,0,A3C2SKQS4PJQ9T,24,1,a,0
9141,1,best,bressic,1,Catch,1380,1,A3C2SKQS4PJQ9T,25,1,,0
9142,0,GG,thrit,0,Test,1469,1,A3C2SKQS4PJQ9T,26,1,i,1
9143,0,BG,shpeff,1,Test,1851,1,A3C2SKQS4PJQ9T,27,1,e,1
9144,1,BB,shtithp,1,Test,1344,0,A3C2SKQS4PJQ9T,28,1,i,1
9145,1,BB,shlokp,1,Test,1590,0,A3C2SKQS4PJQ9T,29,1,o,0
9146,1,worst,zgdokpevf,1,Catch,1482,0,A3C2SKQS4PJQ9T,30,1,,1
9147,1,BB,shtopk,1,Test,1599,0,A3C2SKQS4PJQ9T,31,1,o,1
9148,0,GG,blom,0,Test,1324,1,A3C2SKQS4PJQ9T,32,1,o,1
9149,0,GG,shrell,0,Test,1364,1,A3C2SKQS4PJQ9T,33,1,e,1
9150,1,BB,thmathf,1,Test,1315,0,A3C2SKQS4PJQ9T,34,1,a,1
9151,0,BG,dlood,1,Test,1765,0,A3C2SKQS4PJQ9T,35,1,oo,0
9152,1,best,claffer,1,Catch,1430,1,A3C2SKQS4PJQ9T,36,1,,1
9153,1,GB,trusf,0,Test,1496,0,A3C2SKQS4PJQ9T,37,1,u,0
9154,1,BB,shpishk,1,Test,1443,0,A3C2SKQS4PJQ9T,38,1,i,1
9164,1,best,claffer,1,Catch,7613,1,A3D3D3F8X3NQYH,3,0,,0
9165,0,BG,shtip,1,Test,8794,0,A3D3D3F8X3NQYH,4,0,i,1
9166,0,GG,praz,0,Test,2542,1,A3D3D3F8X3NQYH,5,0,a,1
9167,1,GB,smutp,0,Test,5567,0,A3D3D3F8X3NQYH,6,0,u,1
9168,1,best,merly,1,Catch,2943,1,A3D3D3F8X3NQYH,7,0,,0
9169,1,BB,lrishk,1,Test,4622,1,A3D3D3F8X3NQYH,8,0,i,1
9170,1,best,dellous,1,Catch,2542,1,A3D3D3F8X3NQYH,9,0,,1
9171,1,BB,shnethk,1,Test,2799,0,A3D3D3F8X3NQYH,10,0,e,0
9172,1,best,spellion,1,Catch,3054,1,A3D3D3F8X3NQYH,11,0,,0
9173,0,GG,fleg,0,Test,2031,1,A3D3D3F8X3NQYH,12,0,e,0
9174,0,GG,trug,0,Test,1839,1,A3D3D3F8X3NQYH,13,0,u,0
9175,1,BB,thlishp,1,Test,2703,0,A3D3D3F8X3NQYH,14,0,i,1
9176,1,GB,splokp,0,Test,2686,0,A3D3D3F8X3NQYH,15,0,o,1
9177,0,BG,shlod,1,Test,2382,1,A3D3D3F8X3NQYH,16,0,o,0
9178,1,GB,plemth,0,Test,3950,1,A3D3D3F8X3NQYH,17,0,e,1
9179,1,BB,hrootp,1,Test,2111,0,A3D3D3F8X3NQYH,18,0,oo,0
9180,1,worst,psafzotrl,1,Catch,4256,0,A3D3D3F8X3NQYH,19,0,,0
9181,1,BB,dloosf,1,Test,2798,0,A3D3D3F8X3NQYH,20,0,oo,1
9182,1,worst,lbafthrizk,1,Catch,2273,0,A3D3D3F8X3NQYH,21,0,,1
9183,0,GG,sle,0,Test,2046,1,A3D3D3F8X3NQYH,22,0,e,1
9184,1,BB,thlod,1,Test,2591,0,A3D3D3F8X3NQYH,23,0,o,0
9185,0,GG,brack,0,Test,1630,1,A3D3D3F8X3NQYH,24,0,a,0
9186,1,worst,zgdokpevf,1,Catch,1807,0,A3D3D3F8X3NQYH,25,0,,0
9187,1,worst,tmuhriz,1,Catch,1472,0,A3D3D3F8X3NQYH,26,0,,0
9188,0,BG,thnass,1,Test,6202,0,A3D3D3F8X3NQYH,27,0,a,1
9189,1,GB,spooshp,0,Test,3491,0,A3D3D3F8X3NQYH,28,0,oo,1
9190,0,BG,thmass,1,Test,2014,0,A3D3D3F8X3NQYH,29,0,a,1
9191,1,worst,kflisgwevr,1,Catch,3359,0,A3D3D3F8X3NQYH,30,0,,0
9192,1,GB,skrefsh,0,Test,3169,0,A3D3D3F8X3NQYH,31,0,e,0
9193,0,BG,shtot,1,Test,2013,0,A3D3D3F8X3NQYH,32,0,o,0
9194,1,worst,wlratlumr,1,Catch,1647,0,A3D3D3F8X3NQYH,33,0,,0
9195,1,best,frotion,1,Catch,1998,1,A3D3D3F8X3NQYH,34,0,,0
9196,0,BG,shpiff,1,Test,3153,1,A3D3D3F8X3NQYH,35,0,i,0
9197,1,GB,kloothk,0,Test,2523,0,A3D3D3F8X3NQYH,36,0,oo,1
9198,1,best,bressic,1,Catch,2046,1,A3D3D3F8X3NQYH,37,0,,1
9199,0,GG,skun,0,Test,1951,1,A3D3D3F8X3NQYH,38,0,u,1
9209,1,best,bressic,1,Catch,11736,1,A3D54IZ152F824,3,2,,0
9210,1,best,merly,1,Catch,5309,1,A3D54IZ152F824,4,2,,0
9211,1,BB,hrutp,1,Test,3377,0,A3D54IZ152F824,5,2,u,0
9212,0,GG,swod,0,Test,4305,1,A3D54IZ152F824,6,2,o,1
9213,1,GB,krishp,0,Test,2483,0,A3D54IZ152F824,7,2,i,0
9214,0,GG,grot,0,Test,3457,1,A3D54IZ152F824,8,2,o,1
9215,1,worst,lbafthrizk,1,Catch,1929,0,A3D54IZ152F824,9,2,,1
9216,1,BB,dlooshp,1,Test,2059,0,A3D54IZ152F824,10,2,oo,1
9217,1,BB,shlokp,1,Test,4105,0,A3D54IZ152F824,11,2,o,0
9218,1,best,frotion,1,Catch,2107,1,A3D54IZ152F824,12,2,,0
9219,0,BG,vlack,1,Test,1777,0,A3D54IZ152F824,13,2,a,0
9220,0,GG,striff,0,Test,1842,1,A3D54IZ152F824,14,2,i,1
9221,1,worst,wlratlumr,1,Catch,1745,0,A3D54IZ152F824,15,2,,0
9222,1,GB,shrethk,0,Test,2019,0,A3D54IZ152F824,16,2,e,0
9223,0,GG,snass,0,Test,1794,1,A3D54IZ152F824,17,2,a,1
9224,1,worst,psafzotrl,1,Catch,1723,0,A3D54IZ152F824,18,2,,1
9225,0,BG,zmaz,1,Test,2137,1,A3D54IZ152F824,19,2,a,0
9226,0,BG,vle,1,Test,1443,0,A3D54IZ152F824,20,2,e,0
9227,1,GB,thrishk,0,Test,4934,0,A3D54IZ152F824,21,2,i,0
9228,1,GB,blod,0,Test,2220,0,A3D54IZ152F824,22,2,o,1
9229,1,BB,shpefsh,1,Test,1515,0,A3D54IZ152F824,23,2,e,1
9230,1,worst,kflisgwevr,1,Catch,1632,0,A3D54IZ152F824,24,2,,0
9231,0,GG,drass,0,Test,1490,1,A3D54IZ152F824,25,2,a,0
9232,0,BG,lrug,1,Test,1900,0,A3D54IZ152F824,26,2,u,0
9233,1,GB,frootp,0,Test,1955,0,A3D54IZ152F824,27,2,oo,1
9234,1,best,dellous,1,Catch,1746,1,A3D54IZ152F824,28,2,,1
9235,1,BB,thnoothk,1,Test,2195,0,A3D54IZ152F824,29,2,oo,1
9236,1,best,claffer,1,Catch,1763,1,A3D54IZ152F824,30,2,,0
9237,1,BB,zmemth,1,Test,2237,0,A3D54IZ152F824,31,2,e,1
9238,1,worst,tmuhriz,1,Catch,1628,0,A3D54IZ152F824,32,2,,0
9239,0,GG,stip,0,Test,1547,1,A3D54IZ152F824,33,2,i,1
9240,1,GB,gloosf,0,Test,3610,0,A3D54IZ152F824,34,2,oo,1
9241,1,worst,zgdokpevf,1,Catch,1507,0,A3D54IZ152F824,35,2,,1
9242,1,best,spellion,1,Catch,1949,1,A3D54IZ152F824,36,2,,0
9243,0,BG,thmeg,1,Test,5513,1,A3D54IZ152F824,37,2,e,0
9244,0,BG,shnun,1,Test,2364,0,A3D54IZ152F824,38,2,u,0
10104,0,GG,thrit,0,Test,24167,1,A3L97TYRY8LPPT,3,1,i,1
10105,1,worst,kflisgwevr,1,Catch,2063,0,A3L97TYRY8LPPT,4,1,,1
10106,1,GB,prad,0,Test,4532,0,A3L97TYRY8LPPT,5,1,a,0
10107,1,BB,thnathf,1,Test,2353,0,A3L97TYRY8LPPT,6,1,a,1
10108,0,GG,froom,0,Test,2682,1,A3L97TYRY8LPPT,7,1,oo,1
10109,0,BG,hrul,1,Test,4264,0,A3L97TYRY8LPPT,8,1,u,0
10110,1,best,bressic,1,Catch,1761,1,A3L97TYRY8LPPT,9,1,,0
10111,0,BG,shpeff,1,Test,6765,1,A3L97TYRY8LPPT,10,1,e,0
10112,1,worst,wlratlumr,1,Catch,2189,0,A3L97TYRY8LPPT,11,1,,1
10113,0,BG,thnoop,1,Test,8147,0,A3L97TYRY8LPPT,12,1,oo,0
10114,1,BB,thmathf,1,Test,1777,0,A3L97TYRY8LPPT,13,1,a,1
10115,0,GG,blom,0,Test,1825,1,A3L97TYRY8LPPT,14,1,o,1
10116,1,GB,skuthp,0,Test,6251,0,A3L97TYRY8LPPT,15,1,u,0
10117,1,GB,trusf,0,Test,2506,0,A3L97TYRY8LPPT,16,1,u,0
10118,0,GG,gloo,0,Test,2042,1,A3L97TYRY8LPPT,17,1,oo,1
10119,1,worst,tmuhriz,1,Catch,1835,0,A3L97TYRY8LPPT,18,1,,1
10120,0,BG,zmen,1,Test,4098,0,A3L97TYRY8LPPT,19,1,e,1
10121,0,BG,dlood,1,Test,8275,0,A3L97TYRY8LPPT,20,1,oo,1
10122,0,BG,shlock,1,Test,2682,1,A3L97TYRY8LPPT,21,1,o,0
10123,1,best,claffer,1,Catch,1885,1,A3L97TYRY8LPPT,22,1,,1
10124,1,best,merly,1,Catch,2092,1,A3L97TYRY8LPPT,23,1,,1
10125,1,BB,shtopk,1,Test,2523,0,A3L97TYRY8LPPT,24,1,o,0
10126,1,best,frotion,1,Catch,2283,1,A3L97TYRY8LPPT,25,1,,1
10127,1,worst,psafzotrl,1,Catch,1554,0,A3L97TYRY8LPPT,26,1,,1
10128,1,best,spellion,1,Catch,1971,1,A3L97TYRY8LPPT,27,1,,1
10129,1,GB,flepk,0,Test,1806,0,A3L97TYRY8LPPT,28,1,e,0
10130,1,BB,shlokp,1,Test,2243,0,A3L97TYRY8LPPT,29,1,o,1
10131,1,GB,brafsh,0,Test,5218,0,A3L97TYRY8LPPT,30,1,a,0
10132,1,BB,shtithp,1,Test,6243,0,A3L97TYRY8LPPT,31,1,i,1
10133,1,worst,lbafthrizk,1,Catch,1722,0,A3L97TYRY8LPPT,32,1,,1
10134,1,GB,slemth,0,Test,1755,1,A3L97TYRY8LPPT,33,1,e,1
10135,0,GG,shrell,0,Test,2166,1,A3L97TYRY8LPPT,34,1,e,0
10136,1,worst,zgdokpevf,1,Catch,1566,0,A3L97TYRY8LPPT,35,1,,1
10137,1,BB,shpishk,1,Test,4384,0,A3L97TYRY8LPPT,36,1,i,0
10138,1,best,dellous,1,Catch,1527,1,A3L97TYRY8LPPT,37,1,,0
10139,0,GG,krizz,0,Test,1782,1,A3L97TYRY8LPPT,38,1,i,1
10149,0,GG,splock,0,Test,5535,1,A3M4PBM53Y3R46,3,3,o,0
10150,1,best,dellous,1,Catch,6435,1,A3M4PBM53Y3R46,4,3,,1
10151,1,best,bressic,1,Catch,8982,0,A3M4PBM53Y3R46,5,3,,0
10152,0,BG,lrit,1,Test,4197,1,A3M4PBM53Y3R46,6,3,i,1
10153,1,worst,kflisgwevr,1,Catch,4134,0,A3M4PBM53Y3R46,7,3,,1
10154,1,best,merly,1,Catch,2830,1,A3M4PBM53Y3R46,8,3,,1
10155,1,GB,swokp,0,Test,2567,0,A3M4PBM53Y3R46,9,3,o,1
10156,0,GG,skreff,0,Test,2358,0,A3M4PBM53Y3R46,10,3,e,0
10157,1,worst,psafzotrl,1,Catch,2318,0,A3M4PBM53Y3R46,11,3,,1
10158,1,GB,stithp,0,Test,3069,0,A3M4PBM53Y3R46,12,3,i,0
10159,0,BG,hroom,1,Test,2278,1,A3M4PBM53Y3R46,13,3,oo,0
10160,1,BB,vlafsh,1,Test,3853,0,A3M4PBM53Y3R46,14,3,a,0
10161,0,GG,smul,0,Test,1890,1,A3M4PBM53Y3R46,15,3,u,0
10162,0,BG,dloo,1,Test,3455,1,A3M4PBM53Y3R46,16,3,oo,0
10163,1,BB,shnuthp,1,Test,2046,0,A3M4PBM53Y3R46,17,3,u,0
10164,1,best,claffer,1,Catch,1542,1,A3M4PBM53Y3R46,18,3,,0
10165,1,best,frotion,1,Catch,1478,1,A3M4PBM53Y3R46,19,3,,0
10166,1,GB,drathf,0,Test,3230,1,A3M4PBM53Y3R46,20,3,a,1
10167,1,BB,thmepk,1,Test,4141,0,A3M4PBM53Y3R46,21,3,e,0
10168,0,BG,thlom,1,Test,1942,1,A3M4PBM53Y3R46,22,3,o,0
10169,0,GG,kloop,0,Test,1431,1,A3M4PBM53Y3R46,23,3,oo,0
10170,1,best,spellion,1,Catch,1566,1,A3M4PBM53Y3R46,24,3,,1
10171,1,worst,lbafthrizk,1,Catch,2974,0,A3M4PBM53Y3R46,25,3,,1
10172,1,worst,wlratlumr,1,Catch,3318,0,A3M4PBM53Y3R46,26,3,,0
10173,0,BG,shnell,1,Test,1517,1,A3M4PBM53Y3R46,27,3,e,1
10174,1,GB,snathf,0,Test,2182,0,A3M4PBM53Y3R46,28,3,a,1
10175,1,BB,lrusf,1,Test,3925,1,A3M4PBM53Y3R46,29,3,u,0
10176,1,BB,vlemth,1,Test,1551,0,A3M4PBM53Y3R46,30,3,e,0
10177,1,GB,gropk,0,Test,2286,0,A3M4PBM53Y3R46,31,3,o,1
10178,0,GG,plen,0,Test,1190,1,A3M4PBM53Y3R46,32,3,e,1
10179,1,GB,strishk,0,Test,3709,1,A3M4PBM53Y3R46,33,3,i,0
10180,1,BB,zmad,1,Test,2333,0,A3M4PBM53Y3R46,34,3,a,0
10181,0,BG,thlizz,1,Test,1670,1,A3M4PBM53Y3R46,35,3,i,0
10182,1,worst,zgdokpevf,1,Catch,3254,0,A3M4PBM53Y3R46,36,3,,1
10183,0,GG,spood,0,Test,1501,1,A3M4PBM53Y3R46,37,3,oo,0
10184,1,worst,tmuhriz,1,Catch,1495,0,A3M4PBM53Y3R46,38,3,,0
10231,0,GG,plen,0,Test,7144,1,A3NB806QUINGG4,3,3,e,1
