,ChoseViolation,Item,NumberIterations,Permutation,ReactionTime,Segment,Subject,TestedOn,TrainedOn,TrialNumber,Violates,ViolationPosition
43316,1,439,1,0,1963,ng,A3BBGFC0RG39HK,*NF,Devoicing,105,Place,0
43318,0,448,1,0,1713,n,A3BBGFC0RG39HK,*NF,Devoicing,107,Place,1
43319,1,361,1,0,4240,d,A3BBGFC0RG39HK,*DF,Devoicing,108,Voicing,0
43320,0,445,1,0,1812,ng,A3BBGFC0RG39HK,*NF,Devoicing,109,Place,1
43321,0,373,1,0,4841,d,A3BBGFC0RG39HK,*DF,Devoicing,110,Voicing,0
43322,0,433,1,0,2320,ng,A3BBGFC0RG39HK,*NF,Devoicing,111,Place,1
43323,1,370,1,0,3432,d,A3BBGFC0RG39HK,*DF,Devoicing,112,Voicing,0
43324,1,415,1,0,2807,ng,A3BBGFC0RG39HK,*NF,Devoicing,113,Place,0
43325,0,364,1,0,2519,d,A3BBGFC0RG39HK,*DF,Devoicing,114,Voicing,1
43327,0,388,1,0,2707,b,A3BBGFC0RG39HK,*DF,Devoicing,116,Voicing,1
43328,0,457,1,0,4395,ng,A3BBGFC0RG39HK,*NF,Devoicing,117,Place,1
43330,1,430,1,0,1516,n,A3BBGFC0RG39HK,*NF,Devoicing,119,Place,1
43331,1,376,1,0,2122,b,A3BBGFC0RG39HK,*DF,Devoicing,120,Voicing,0
43332,0,436,1,0,4187,n,A3BBGFC0RG39HK,*NF,Devoicing,121,Place,1
43333,1,352,1,0,1645,d,A3BBGFC0RG39HK,*DF,Devoicing,122,Voicing,0
43334,1,418,1,0,2171,n,A3BBGFC0RG39HK,*NF,Devoicing,123,Place,0
43336,1,451,1,0,4245,ng,A3BBGFC0RG39HK,*NF,Devoicing,125,Place,1
43337,1,355,1,0,3978,d,A3BBGFC0RG39HK,*DF,Devoicing,126,Voicing,0
43338,0,406,1,0,1874,n,A3BBGFC0RG39HK,*NF,Devoicing,127,Place,1
43339,0,382,1,0,4246,b,A3BBGFC0RG39HK,*DF,Devoicing,128,Voicing,1
43340,0,442,1,0,4682,n,A3BBGFC0RG39HK,*NF,Devoicing,129,Place,0
43341,1,391,1,0,3799,b,A3BBGFC0RG39HK,*DF,Devoicing,130,Voicing,0
43343,1,403,1,0,4939,b,A3BBGFC0RG39HK,*DF,Devoicing,132,Voicing,0
43345,1,358,1,0,3006,d,A3BBGFC0RG39HK,*DF,Devoicing,134,Voicing,0
43346,0,460,1,0,2360,n,A3BBGFC0RG39HK,*NF,Devoicing,135,Place,1
43347,1,379,1,0,4007,b,A3BBGFC0RG39HK,*DF,Devoicing,136,Voicing,1
43348,0,409,1,0,1893,ng,A3BBGFC0RG39HK,*NF,Devoicing,137,Place,0
43349,1,400,1,0,2727,b,A3BBGFC0RG39HK,*DF,Devoicing,138,Voicing,1
43446,1,400,1,0,18219,b,A3BQD1SK8EA471,*DF,Devoicing,89,Voicing,0
43448,1,364,1,0,3242,d,A3BQD1SK8EA471,*DF,Devoicing,91,Voicing,1
43449,0,448,1,0,3488,n,A3BQD1SK8EA471,*NF,Devoicing,92,Place,0
43451,1,463,1,0,2497,ng,A3BQD1SK8EA471,*NF,Devoicing,94,Place,0
43453,1,454,1,0,2840,n,A3BQD1SK8EA471,*NF,Devoicing,96,Place,1
43454,1,385,1,0,3199,b,A3BQD1SK8EA471,*DF,Devoicing,97,Voicing,1
43455,1,442,1,0,4298,n,A3BQD1SK8EA471,*NF,Devoicing,98,Place,0
43456,1,361,1,0,3338,d,A3BQD1SK8EA471,*DF,Devoicing,99,Voicing,0
43457,1,436,1,0,5206,n,A3BQD1SK8EA471,*NF,Devoicing,100,Place,1
43458,1,352,1,0,4274,d,A3BQD1SK8EA471,*DF,Devoicing,101,Voicing,1
43459,1,421,1,0,2671,ng,A3BQD1SK8EA471,*NF,Devoicing,102,Place,1
43460,1,373,1,0,2486,d,A3BQD1SK8EA471,*DF,Devoicing,103,Voicing,1
43461,1,409,1,0,3450,ng,A3BQD1SK8EA471,*NF,Devoicing,104,Place,1
43462,1,382,1,0,3543,b,A3BQD1SK8EA471,*DF,Devoicing,105,Voicing,0
43463,1,415,1,0,2197,ng,A3BQD1SK8EA471,*NF,Devoicing,106,Place,0
43465,1,427,1,0,1617,ng,A3BQD1SK8EA471,*NF,Devoicing,108,Place,1
43466,1,403,1,0,1938,b,A3BQD1SK8EA471,*DF,Devoicing,109,Voicing,1
43467,1,460,1,0,5022,n,A3BQD1SK8EA471,*NF,Devoicing,110,Place,1
43469,1,406,1,0,1902,n,A3BQD1SK8EA471,*NF,Devoicing,112,Place,1
43470,1,358,1,0,1928,d,A3BQD1SK8EA471,*DF,Devoicing,113,Voicing,0
43472,1,370,1,0,15812,d,A3BQD1SK8EA471,*DF,Devoicing,115,Voicing,0
43473,1,445,1,0,13311,ng,A3BQD1SK8EA471,*NF,Devoicing,116,Place,0
43474,1,355,1,0,4520,d,A3BQD1SK8EA471,*DF,Devoicing,117,Voicing,1
43475,1,412,1,0,5713,n,A3BQD1SK8EA471,*NF,Devoicing,118,Place,0
43476,1,349,1,0,3859,d,A3BQD1SK8EA471,*DF,Devoicing,119,Voicing,1
43477,1,457,1,0,2995,ng,A3BQD1SK8EA471,*NF,Devoicing,120,Place,0
43478,1,391,1,0,7609,b,A3BQD1SK8EA471,*DF,Devoicing,121,Voicing,0
43479,1,451,1,0,4727,ng,A3BQD1SK8EA471,*NF,Devoicing,122,Place,0
43481,1,424,1,0,3044,n,A3BQD1SK8EA471,*NF,Devoicing,124,Place,1
43482,1,379,1,0,13410,b,A3BQD1SK8EA471,*DF,Devoicing,125,Voicing,1
43483,1,433,1,0,1593,ng,A3BQD1SK8EA471,*NF,Devoicing,126,Place,0
43484,1,367,1,0,2808,d,A3BQD1SK8EA471,*DF,Devoicing,127,Voicing,1
43486,1,394,1,0,15991,b,A3BQD1SK8EA471,*DF,Devoicing,129,Voicing,1
43487,1,439,1,0,2713,ng,A3BQD1SK8EA471,*NF,Devoicing,130,Place,0
43488,1,397,1,0,4581,b,A3BQD1SK8EA471,*DF,Devoicing,131,Voicing,1
43489,1,418,1,0,4731,n,A3BQD1SK8EA471,*NF,Devoicing,132,Place,0
43490,1,376,1,0,13783,b,A3BQD1SK8EA471,*DF,Devoicing,133,Voicing,1
43492,1,388,1,0,2318,b,A3BQD1SK8EA471,*DF,Devoicing,135,Voicing,0
43493,1,430,1,0,8451,n,A3BQD1SK8EA471,*NF,Devoicing,136,Place,1
43494,1,346,1,0,4396,d,A3BQD1SK8EA471,*DF,Devoicing,137,Voicing,1
44228,1,439,1,1,5522,ng,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,89,Place,0
44229,1,376,1,1,3313,b,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,90,Voicing,0
44230,1,415,1,1,2521,ng,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,91,Place,0
44231,0,382,1,1,5625,b,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,92,Voicing,1
44232,1,427,1,1,6329,ng,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,93,Place,1
44233,1,355,1,1,2673,d,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,94,Voicing,0
44234,1,424,1,1,3145,n,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,95,Place,0
44235,1,349,1,1,3122,d,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,96,Voicing,0
44236,0,430,1,1,3498,n,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,97,Place,1
44237,0,403,1,1,7702,b,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,98,Voicing,0
44238,0,418,1,1,4005,n,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,99,Place,0
44239,0,367,1,1,4452,d,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,100,Voicing,1
44240,1,442,1,1,2930,n,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,101,Place,0
44241,0,400,1,1,10538,b,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,102,Voicing,0
44242,1,436,1,1,2713,n,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,103,Place,0
44243,0,391,1,1,3785,b,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,104,Voicing,0
44244,1,454,1,1,3121,n,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,105,Place,0
44245,0,346,1,1,3898,d,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,106,Voicing,1
44246,0,448,1,1,2913,n,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,107,Place,1
44247,1,379,1,1,6241,b,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,108,Voicing,0
44248,0,412,1,1,2977,n,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,109,Place,1
44249,1,352,1,1,4081,d,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,110,Voicing,0
44250,0,433,1,1,3401,ng,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,111,Place,1
44254,1,409,1,1,6650,ng,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,115,Place,0
44255,1,373,1,1,2762,d,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,116,Voicing,0
44256,1,460,1,1,3201,n,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,117,Place,0
44257,1,364,1,1,2561,d,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,118,Voicing,1
44258,1,463,1,1,4554,ng,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,119,Place,1
44260,1,421,1,1,4458,ng,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,121,Place,1
44263,0,388,1,1,7210,b,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,124,Voicing,0
44264,1,445,1,1,2753,ng,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,125,Place,0
44265,0,358,1,1,4313,d,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,126,Voicing,0
44266,1,457,1,1,12441,ng,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,127,Place,0
44267,0,397,1,1,3545,b,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,128,Voicing,0
44269,0,370,1,1,2130,d,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,130,Voicing,1
44271,1,361,1,1,2194,d,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,132,Voicing,0
44272,1,451,1,1,2714,ng,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,133,Place,0
44273,1,385,1,1,6192,b,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,134,Voicing,1
44276,1,406,1,1,4442,n,A3D7JEGMSYKCUJ,*NF,PlaceAssimilation,137,Place,1
44277,0,394,1,1,5578,b,A3D7JEGMSYKCUJ,*DF,PlaceAssimilation,138,Voicing,1
44678,1,445,2,0,12120,ng,A3E2MJ8QCABNY,*NF,Devoicing,139,Place,0
44679,1,376,2,0,5534,b,A3E2MJ8QCABNY,*DF,Devoicing,140,Voicing,0
44680,1,412,2,0,2296,n,A3E2MJ8QCABNY,*NF,Devoicing,141,Place,1
44681,1,403,2,0,3719,b,A3E2MJ8QCABNY,*DF,Devoicing,142,Voicing,1
44682,1,439,2,0,3822,ng,A3E2MJ8QCABNY,*NF,Devoicing,143,Place,0
44683,1,385,2,0,1992,b,A3E2MJ8QCABNY,*DF,Devoicing,144,Voicing,1
44686,1,454,2,0,2121,n,A3E2MJ8QCABNY,*NF,Devoicing,147,Place,0
44687,0,355,2,0,2532,d,A3E2MJ8QCABNY,*DF,Devoicing,148,Voicing,0
44688,1,424,2,0,1841,n,A3E2MJ8QCABNY,*NF,Devoicing,149,Place,1
44689,1,361,2,0,9236,d,A3E2MJ8QCABNY,*DF,Devoicing,150,Voicing,1
44691,0,388,2,0,2550,b,A3E2MJ8QCABNY,*DF,Devoicing,152,Voicing,0
44692,1,421,2,0,1991,ng,A3E2MJ8QCABNY,*NF,Devoicing,153,Place,1
44693,0,349,2,0,1422,d,A3E2MJ8QCABNY,*DF,Devoicing,154,Voicing,0
44694,0,436,2,0,2063,n,A3E2MJ8QCABNY,*NF,Devoicing,155,Place,0
44695,1,367,2,0,1415,d,A3E2MJ8QCABNY,*DF,Devoicing,156,Voicing,0
44696,1,415,2,0,1986,ng,A3E2MJ8QCABNY,*NF,Devoicing,157,Place,1
44697,0,364,2,0,2645,d,A3E2MJ8QCABNY,*DF,Devoicing,158,Voicing,1
44698,1,448,2,0,1781,n,A3E2MJ8QCABNY,*NF,Devoicing,159,Place,0
44699,1,370,2,0,1606,d,A3E2MJ8QCABNY,*DF,Devoicing,160,Voicing,1
44700,1,427,2,0,1918,ng,A3E2MJ8QCABNY,*NF,Devoicing,161,Place,1
44701,1,400,2,0,1807,b,A3E2MJ8QCABNY,*DF,Devoicing,162,Voicing,0
44702,1,460,2,0,2532,n,A3E2MJ8QCABNY,*NF,Devoicing,163,Place,0
44704,1,406,2,0,1894,n,A3E2MJ8QCABNY,*NF,Devoicing,165,Place,1
44705,0,352,2,0,2081,d,A3E2MJ8QCABNY,*DF,Devoicing,166,Voicing,0
44707,0,379,2,0,2110,b,A3E2MJ8QCABNY,*DF,Devoicing,168,Voicing,1
44708,1,463,2,0,1797,ng,A3E2MJ8QCABNY,*NF,Devoicing,169,Place,0
44711,1,382,2,0,1402,b,A3E2MJ8QCABNY,*DF,Devoicing,172,Voicing,1
44712,0,430,2,0,1126,n,A3E2MJ8QCABNY,*NF,Devoicing,173,Place,1
44713,1,373,2,0,1310,d,A3E2MJ8QCABNY,*DF,Devoicing,174,Voicing,1
44714,0,418,2,0,1155,n,A3E2MJ8QCABNY,*NF,Devoicing,175,Place,1
44715,1,391,2,0,1385,b,A3E2MJ8QCABNY,*DF,Devoicing,176,Voicing,0
44716,1,409,2,0,1454,ng,A3E2MJ8QCABNY,*NF,Devoicing,177,Place,1
44717,1,346,2,0,1134,d,A3E2MJ8QCABNY,*DF,Devoicing,178,Voicing,0
44718,1,451,2,0,1264,ng,A3E2MJ8QCABNY,*NF,Devoicing,179,Place,1
44719,0,397,2,0,2286,b,A3E2MJ8QCABNY,*DF,Devoicing,180,Voicing,0
44720,0,442,2,0,2006,n,A3E2MJ8QCABNY,*NF,Devoicing,181,Place,0
44722,0,433,2,0,1953,ng,A3E2MJ8QCABNY,*NF,Devoicing,183,Place,0
44725,1,394,2,0,2218,b,A3E2MJ8QCABNY,*DF,Devoicing,186,Voicing,0
44726,1,457,2,0,1742,ng,A3E2MJ8QCABNY,*NF,Devoicing,187,Place,1
44727,0,358,2,0,1605,d,A3E2MJ8QCABNY,*DF,Devoicing,188,Voicing,1
45334,0,457,1,0,5998,ng,A3FG68U6LZ8EGN,*NF,Devoicing,90,Place,0
45335,1,361,1,0,6520,d,A3FG68U6LZ8EGN,*DF,Devoicing,91,Voicing,0
45336,1,433,1,0,7970,ng,A3FG68U6LZ8EGN,*NF,Devoicing,92,Place,1
45338,0,421,1,0,3299,ng,A3FG68U6LZ8EGN,*NF,Devoicing,94,Place,1
45339,1,352,1,0,7508,d,A3FG68U6LZ8EGN,*DF,Devoicing,95,Voicing,1
45340,1,439,1,0,8015,ng,A3FG68U6LZ8EGN,*NF,Devoicing,96,Place,0
45341,0,400,1,0,8878,b,A3FG68U6LZ8EGN,*DF,Devoicing,97,Voicing,1
45344,0,409,1,0,3587,ng,A3FG68U6LZ8EGN,*NF,Devoicing,100,Place,1
45347,0,370,1,0,5839,d,A3FG68U6LZ8EGN,*DF,Devoicing,103,Voicing,1
45348,1,418,1,0,7378,n,A3FG68U6LZ8EGN,*NF,Devoicing,104,Place,1
45349,0,397,1,0,4242,b,A3FG68U6LZ8EGN,*DF,Devoicing,105,Voicing,0
45350,1,448,1,0,2298,n,A3FG68U6LZ8EGN,*NF,Devoicing,106,Place,0
45351,0,358,1,0,8841,d,A3FG68U6LZ8EGN,*DF,Devoicing,107,Voicing,1
45352,0,463,1,0,2598,ng,A3FG68U6LZ8EGN,*NF,Devoicing,108,Place,1
45353,0,385,1,0,5094,b,A3FG68U6LZ8EGN,*DF,Devoicing,109,Voicing,0
45354,0,442,1,0,4503,n,A3FG68U6LZ8EGN,*NF,Devoicing,110,Place,0
45355,1,367,1,0,2330,d,A3FG68U6LZ8EGN,*DF,Devoicing,111,Voicing,0
45356,1,451,1,0,2818,ng,A3FG68U6LZ8EGN,*NF,Devoicing,112,Place,0
45357,0,382,1,0,4142,b,A3FG68U6LZ8EGN,*DF,Devoicing,113,Voicing,0
45358,1,427,1,0,2823,ng,A3FG68U6LZ8EGN,*NF,Devoicing,114,Place,0
45359,0,388,1,0,7546,b,A3FG68U6LZ8EGN,*DF,Devoicing,115,Voicing,1
45361,0,403,1,0,4029,b,A3FG68U6LZ8EGN,*DF,Devoicing,117,Voicing,0
45362,0,436,1,0,7202,n,A3FG68U6LZ8EGN,*NF,Devoicing,118,Place,1
45364,1,424,1,0,4002,n,A3FG68U6LZ8EGN,*NF,Devoicing,120,Place,0
45365,1,394,1,0,4669,b,A3FG68U6LZ8EGN,*DF,Devoicing,121,Voicing,0
45366,1,460,1,0,6696,n,A3FG68U6LZ8EGN,*NF,Devoicing,122,Place,0
45367,0,349,1,0,7608,d,A3FG68U6LZ8EGN,*DF,Devoicing,123,Voicing,0
45369,1,391,1,0,3286,b,A3FG68U6LZ8EGN,*DF,Devoicing,125,Voicing,0
45370,1,445,1,0,2685,ng,A3FG68U6LZ8EGN,*NF,Devoicing,126,Place,1
45371,0,364,1,0,6369,d,A3FG68U6LZ8EGN,*DF,Devoicing,127,Voicing,0
45372,0,415,1,0,3260,ng,A3FG68U6LZ8EGN,*NF,Devoicing,128,Place,0
45373,1,379,1,0,2511,b,A3FG68U6LZ8EGN,*DF,Devoicing,129,Voicing,1
45374,0,430,1,0,2485,n,A3FG68U6LZ8EGN,*NF,Devoicing,130,Place,0
45375,1,376,1,0,13313,b,A3FG68U6LZ8EGN,*DF,Devoicing,131,Voicing,0
45376,1,406,1,0,4056,n,A3FG68U6LZ8EGN,*NF,Devoicing,132,Place,0
45377,1,346,1,0,2110,d,A3FG68U6LZ8EGN,*DF,Devoicing,133,Voicing,1
45378,0,412,1,0,2679,n,A3FG68U6LZ8EGN,*NF,Devoicing,134,Place,1
45379,0,355,1,0,2486,d,A3FG68U6LZ8EGN,*DF,Devoicing,135,Voicing,1
45380,0,454,1,0,2536,n,A3FG68U6LZ8EGN,*NF,Devoicing,136,Place,0
45381,0,373,1,0,5944,d,A3FG68U6LZ8EGN,*DF,Devoicing,137,Voicing,1
45679,0,409,5,1,7507,ng,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,289,Place,1
45682,0,388,5,1,3162,b,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,292,Voicing,0
45683,1,406,5,1,8107,n,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,293,Place,0
45684,0,385,5,1,3002,b,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,294,Voicing,1
45686,1,394,5,1,4115,b,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,296,Voicing,0
45687,1,418,5,1,2626,n,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,297,Place,0
45688,1,379,5,1,2875,b,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,298,Voicing,0
45689,0,460,5,1,3771,n,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,299,Place,0
45690,1,391,5,1,6700,b,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,300,Voicing,0
45692,0,364,5,1,8660,d,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,302,Voicing,1
45693,0,451,5,1,3236,ng,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,303,Place,1
45694,1,361,5,1,3666,d,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,304,Voicing,1
45695,0,430,5,1,2770,n,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,305,Place,0
45696,1,352,5,1,3884,d,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,306,Voicing,1
45697,0,433,5,1,3410,ng,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,307,Place,0
45698,1,346,5,1,2412,d,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,308,Voicing,0
45699,1,415,5,1,3115,ng,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,309,Place,0
45701,0,442,5,1,3258,n,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,311,Place,1
45702,1,370,5,1,3012,d,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,312,Voicing,0
45704,1,382,5,1,2139,b,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,314,Voicing,0
45705,0,427,5,1,2147,ng,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,315,Place,1
45706,1,367,5,1,1987,d,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,316,Voicing,0
45707,0,412,5,1,1891,n,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,317,Place,0
45708,0,403,5,1,3051,b,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,318,Voicing,1
45709,1,445,5,1,2091,ng,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,319,Place,0
45711,0,457,5,1,2259,ng,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,321,Place,1
45712,1,358,5,1,4690,d,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,322,Voicing,1
45713,0,454,5,1,2418,n,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,323,Place,0
45715,0,436,5,1,2284,n,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,325,Place,1
45716,1,349,5,1,2747,d,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,326,Voicing,0
45717,1,439,5,1,2667,ng,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,327,Place,0
45718,0,397,5,1,1875,b,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,328,Voicing,1
45720,1,355,5,1,3699,d,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,330,Voicing,1
45721,0,463,5,1,2539,ng,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,331,Place,0
45722,0,376,5,1,5715,b,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,332,Voicing,0
45723,0,448,5,1,1627,n,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,333,Place,0
45725,1,424,5,1,1754,n,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,335,Place,1
45726,0,400,5,1,1858,b,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,336,Voicing,0
45727,0,421,5,1,1939,ng,A3FJCLBK3HF4PD,*NF,PlaceAssimilation,337,Place,1
45728,1,373,5,1,1522,d,A3FJCLBK3HF4PD,*DF,PlaceAssimilation,338,Voicing,0
45952,1,373,1,1,8410,d,A3G4SJREB8K0BG,*DF,PlaceAssimilation,89,Voicing,0
45953,0,421,1,1,10782,ng,A3G4SJREB8K0BG,*NF,PlaceAssimilation,90,Place,1
45954,1,355,1,1,6265,d,A3G4SJREB8K0BG,*DF,PlaceAssimilation,91,Voicing,0
45955,0,433,1,1,4763,ng,A3G4SJREB8K0BG,*NF,PlaceAssimilation,92,Place,0
45956,1,364,1,1,6642,d,A3G4SJREB8K0BG,*DF,PlaceAssimilation,93,Voicing,1
45957,1,418,1,1,3571,n,A3G4SJREB8K0BG,*NF,PlaceAssimilation,94,Place,1
45958,0,358,1,1,7160,d,A3G4SJREB8K0BG,*DF,PlaceAssimilation,95,Voicing,0
45959,0,457,1,1,3469,ng,A3G4SJREB8K0BG,*NF,PlaceAssimilation,96,Place,0
45961,0,427,1,1,2811,ng,A3G4SJREB8K0BG,*NF,PlaceAssimilation,98,Place,0
45962,1,382,1,1,5658,b,A3G4SJREB8K0BG,*DF,PlaceAssimilation,99,Voicing,1
45963,0,415,1,1,5059,ng,A3G4SJREB8K0BG,*NF,PlaceAssimilation,100,Place,1
45964,1,361,1,1,5202,d,A3G4SJREB8K0BG,*DF,PlaceAssimilation,101,Voicing,0
45965,0,409,1,1,4448,ng,A3G4SJREB8K0BG,*NF,PlaceAssimilation,102,Place,1
45966,1,400,1,1,9104,b,A3G4SJREB8K0BG,*DF,PlaceAssimilation,103,Voicing,0
45967,0,442,1,1,7120,n,A3G4SJREB8K0BG,*NF,PlaceAssimilation,104,Place,1
45969,0,451,1,1,4083,ng,A3G4SJREB8K0BG,*NF,PlaceAssimilation,106,Place,1
45970,0,388,1,1,5055,b,A3G4SJREB8K0BG,*DF,PlaceAssimilation,107,Voicing,0
45972,1,385,1,1,5338,b,A3G4SJREB8K0BG,*DF,PlaceAssimilation,109,Voicing,0
45974,1,370,1,1,4787,d,A3G4SJREB8K0BG,*DF,PlaceAssimilation,111,Voicing,0
45979,0,430,1,1,5074,n,A3G4SJREB8K0BG,*NF,PlaceAssimilation,116,Place,1
45980,0,394,1,1,7449,b,A3G4SJREB8K0BG,*DF,PlaceAssimilation,117,Voicing,0
45981,0,445,1,1,4723,ng,A3G4SJREB8K0BG,*NF,PlaceAssimilation,118,Place,1
45982,1,376,1,1,6489,b,A3G4SJREB8K0BG,*DF,PlaceAssimilation,119,Voicing,0
45983,0,436,1,1,3940,n,A3G4SJREB8K0BG,*NF,PlaceAssimilation,120,Place,1
45984,1,346,1,1,4979,d,A3G4SJREB8K0BG,*DF,PlaceAssimilation,121,Voicing,0
45985,0,406,1,1,3108,n,A3G4SJREB8K0BG,*NF,PlaceAssimilation,122,Place,1
45986,1,352,1,1,3101,d,A3G4SJREB8K0BG,*DF,PlaceAssimilation,123,Voicing,1
45987,0,448,1,1,6821,n,A3G4SJREB8K0BG,*NF,PlaceAssimilation,124,Place,1
45988,1,379,1,1,6121,b,A3G4SJREB8K0BG,*DF,PlaceAssimilation,125,Voicing,1
45989,0,412,1,1,5091,n,A3G4SJREB8K0BG,*NF,PlaceAssimilation,126,Place,0
45991,0,460,1,1,3887,n,A3G4SJREB8K0BG,*NF,PlaceAssimilation,128,Place,0
45992,1,349,1,1,4629,d,A3G4SJREB8K0BG,*DF,PlaceAssimilation,129,Voicing,0
45993,0,463,1,1,3085,ng,A3G4SJREB8K0BG,*NF,PlaceAssimilation,130,Place,0
45994,0,391,1,1,3930,b,A3G4SJREB8K0BG,*DF,PlaceAssimilation,131,Voicing,0
45996,0,403,1,1,3245,b,A3G4SJREB8K0BG,*DF,PlaceAssimilation,133,Voicing,1
45997,0,424,1,1,4762,n,A3G4SJREB8K0BG,*NF,PlaceAssimilation,134,Place,0
45998,0,367,1,1,7304,d,A3G4SJREB8K0BG,*DF,PlaceAssimilation,135,Voicing,0
45999,0,439,1,1,3666,ng,A3G4SJREB8K0BG,*NF,PlaceAssimilation,136,Place,0
46000,0,397,1,1,5370,b,A3G4SJREB8K0BG,*DF,PlaceAssimilation,137,Voicing,0
46001,0,454,1,1,3316,n,A3G4SJREB8K0BG,*NF,PlaceAssimilation,138,Place,1
46298,0,433,5,1,6615,ng,A3HUD3CNH2GXGW,*NF,PlaceAssimilation,289,Place,0
46299,0,397,5,1,3120,b,A3HUD3CNH2GXGW,*DF,PlaceAssimilation,290,Voicing,1
46300,0,445,5,1,3207,ng,A3HUD3CNH2GXGW,*NF,PlaceAssimilation,291,Place,1
46301,0,361,5,1,2837,d,A3HUD3CNH2GXGW,*DF,PlaceAssimilation,292,Voicing,1
46303,0,370,5,1,2100,d,A3HUD3CNH2GXGW,*DF,PlaceAssimilation,294,Voicing,1
46304,0,463,5,1,2858,ng,A3HUD3CNH2GXGW,*NF,PlaceAssimilation,295,Place,0
46305,1,364,5,1,2351,d,A3HUD3CNH2GXGW,*DF,PlaceAssimilation,296,Voicing,1
