Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
398D0BOO0A9K2B38HSFGY3BVSRZCH1,2015-06-11 14:32:26 -0700,2015-06-11 19:14:27 -0700,AssignmentPayment,,A1T3LMVKIUR9OE,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3X0H8UUIT1OOQBDT5AZ7OMYM0RPSWF
3OXG7CQT9AVDP2U6NF4Y8HCW9FI82J,2015-06-11 14:32:26 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3X0H8UUIT1OOQBDT5AZ7OMYM0RPSWF
39UZGXMKZY9B8Y31CBED9I78GQA6F4,2015-06-11 14:32:27 -0700,2015-06-11 18:57:55 -0700,AssignmentPayment,,A2P8D05NW0B873,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3PEIJLRY6TTWMSZSZK5UNUFEF6RXWS
3PB9K7OYFMAV7DP3SBRJF26EQH520P,2015-06-11 14:32:27 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3PEIJLRY6TTWMSZSZK5UNUFEF6RXWS
3YDGVF13TPF2L9FW95WEMMO3X07KHL,2015-06-11 14:32:27 -0700,2015-06-11 17:46:33 -0700,AssignmentPayment,,A1FUT2TQPSH76,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,30IQTZXKAK63E2Y76DC9GZ6AE1CX0Q
3CIYP1VW4E8SIH0O6DGM0UTUXYUG26,2015-06-11 14:32:27 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,30IQTZXKAK63E2Y76DC9GZ6AE1CX0Q
3WBNYRLDKR53TF0Z6IOUEE57RVCNHT,2015-06-11 14:32:27 -0700,2015-06-11 17:21:42 -0700,AssignmentPayment,,A3AMT99CM682YB,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3P4MQ7TPPXCXLMYGZXHGBJB1M2MBBI
3Z0HRZT37QS29JQPEJ1PX7LAPQBJ2D,2015-06-11 14:32:27 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3P4MQ7TPPXCXLMYGZXHGBJB1M2MBBI
3FEQNLHZIEFWPB7POZ4F5071MELH37,2015-06-11 14:32:28 -0700,2015-06-11 19:39:53 -0700,AssignmentPayment,,A1PVDE7G4GYWLN,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,354P56DE9K390WCSX2RVW6Z570GS7D
3UESNPAPC8LT8C9ORPI0HGBI0BYCOY,2015-06-11 14:32:28 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,354P56DE9K390WCSX2RVW6Z570GS7D
3SEICYY4FBZWU2PMVT29Q49BPB3S2T,2015-06-11 14:32:28 -0700,2015-06-11 20:52:59 -0700,AssignmentPayment,,A2VP324MDCA5AX,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,37QW5D2ZRGMD0AHB77J1A6V0IKMS80
3CPW75BJL5BUHV63F0R1I25P958NND,2015-06-11 14:32:28 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,37QW5D2ZRGMD0AHB77J1A6V0IKMS80
35YMNEIPARQO745LJ5028MJ6NWJYKX,2015-06-11 14:32:29 -0700,2015-06-11 19:50:44 -0700,AssignmentPayment,,A1GCSTJQO6NDDM,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3UJ1CZ6IZHPUDSY999CYYML9GUM5SC
3KQGNXSTCBZ3MWK681712GXXQGZU5K,2015-06-11 14:32:29 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3UJ1CZ6IZHPUDSY999CYYML9GUM5SC
3WY189A6PAPZ3QUT2IS8KX5L0ACH5X,2015-06-11 14:32:29 -0700,2015-06-11 20:08:12 -0700,AssignmentPayment,,A12BTFPKFKKD2I,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3GA6AFUKOOO294XPKWC6FBGNTNE3HZ
3SY6JGGK2WLWTOM462A46L6IFCGCQ6,2015-06-11 14:32:29 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3GA6AFUKOOO294XPKWC6FBGNTNE3HZ
3B67WC6QE08ZEPXHNXLNRAZ52CV2NR,2015-06-11 14:32:29 -0700,2015-06-11 18:04:48 -0700,AssignmentPayment,,A2XM6C78S9L8UG,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3EG49X351UCYSDKM82SQP0G1R4YX6R
3GN21QM2W333QNNDG0BTHLD1OUCY8P,2015-06-11 14:32:29 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3EG49X351UCYSDKM82SQP0G1R4YX6R
32RZJ8G0R9TYCFAMX5ZZYZ4IASBKJQ,2015-06-11 14:32:30 -0700,2015-06-11 17:26:54 -0700,AssignmentPayment,,A2IXBTOWQRCLPZ,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3N4BPTXIO8SDAOBG51B4FCMFYH1KUR
3LZI0MJPBL42LVFBARZAT9QSHCQG42,2015-06-11 14:32:30 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3N4BPTXIO8SDAOBG51B4FCMFYH1KUR
31V2NJMXMIV6XG49Z7LXJJ699PZS4P,2015-06-11 14:32:30 -0700,2015-06-11 19:03:22 -0700,AssignmentPayment,,AOZ3AEV9ZRCEH,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3J4Q2Z4UTY3CDVYGD6A2TMJLI34QWO
39NGL12PGVZUKGIGVF4TMRAK9K9NP9,2015-06-11 14:32:30 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3J4Q2Z4UTY3CDVYGD6A2TMJLI34QWO
30P6MK0AIBJZKLVPUIRFQRLM4NGNJY,2015-06-11 14:32:31 -0700,2015-06-11 18:04:04 -0700,AssignmentPayment,,A17IWKV4G3N25X,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,304SM51WA34W28FIAJ3B18L1QQ8SB0
38H12KHWEXOCCX5CIXKDQMI8947J49,2015-06-11 14:32:31 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,304SM51WA34W28FIAJ3B18L1QQ8SB0
3S1GP8AWHPH7UMALG2HO0RHPVHCS9K,2015-06-11 14:32:31 -0700,2015-06-11 20:38:52 -0700,AssignmentPayment,,A1O901WTP8TNIE,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3VA45EW49NNGRI5X15TDBRYR7PDO1F
3K32DF307SF7CLQCC13NWXXJH10NU4,2015-06-11 14:32:31 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3VA45EW49NNGRI5X15TDBRYR7PDO1F
3OH3UGADEV7VMUU7712DC3JLW5N6H2,2015-06-11 14:32:32 -0700,2015-06-11 18:42:25 -0700,AssignmentPayment,,A17KZPGCY7PACK,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3SUWZRL0MYDPMDT5DX2Y1BVUBYOE60
3AHI1RZJ3FH23NSH7YVXYQZTNFP229,2015-06-11 14:32:32 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3SUWZRL0MYDPMDT5DX2Y1BVUBYOE60
3Z8CZBOB4TVQIFPIEMVKRXCFJHFSBU,2015-06-11 14:32:32 -0700,2015-06-11 20:04:50 -0700,AssignmentPayment,,A5ET25WTBJC0J,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3PH3VY7DJLXLRNZ702TFKFVPN6QZWS
3FTQDIOCK8UK4PFH71IOELIG2HBNW3,2015-06-11 14:32:32 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3PH3VY7DJLXLRNZ702TFKFVPN6QZWS
3QY23XKY51FFRBG4LQNDTEUP3HMLLX,2015-06-11 14:32:32 -0700,2015-06-11 20:19:51 -0700,AssignmentPayment,,A1U3Q2FXW1VET1,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3M23Y66PO27QWWYNESM3QSZ9CPXS6F
3OE32K96CNDU0EE0DLA7B7M7S3AH6O,2015-06-11 14:32:32 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3M23Y66PO27QWWYNESM3QSZ9CPXS6F
3L6NBCT4ISYKC38NIVECGHQN5G5S6A,2015-06-11 14:32:32 -0700,2015-06-11 17:10:45 -0700,AssignmentPayment,,A1Z8XVU4EUDX1Z,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,39JEC7537U1V45OSIE4BNFBQ7F2CVW
3T1CC7XF4V2FWTYV878IRMAZA2XNR1,2015-06-11 14:32:32 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,39JEC7537U1V45OSIE4BNFBQ7F2CVW
3LFSY5EK55K475YM0QBCEEHAEHGKLS,2015-06-11 14:32:33 -0700,2015-06-11 18:49:51 -0700,AssignmentPayment,,A33B85TN97HQ33,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3R6P78PK7KBT8P08F50FCO8K8METG7
35A3OFQW7V7G0IJPTFSPQ7A6D3WG6N,2015-06-11 14:32:33 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3R6P78PK7KBT8P08F50FCO8K8METG7
3HECG0QXU57XDG8KK7GE0FZBLNI2B3,2015-06-11 14:32:33 -0700,2015-06-11 20:43:43 -0700,AssignmentPayment,,A15WHHFIYMQ1LS,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3D3VGR7TA0FFYYBSG1O0TFITGWBR3J
3OF24VD6YBQPGJTL975XCN9E4VMXWY,2015-06-11 14:32:33 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3D3VGR7TA0FFYYBSG1O0TFITGWBR3J
39UZGXMKZY9B8Y31CBED9I78GQC6F6,2015-06-11 14:32:33 -0700,2015-06-11 19:02:36 -0700,AssignmentPayment,,A1FTKZ4YTARN6,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3B837J3LDOWJIFW76GP11NQ58CBRSC
3PB9K7OYFMAV7DP3SBRJF26EQH720R,2015-06-11 14:32:33 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3B837J3LDOWJIFW76GP11NQ58CBRSC
3SVMI9PACFLRD0PXV15YOGZ09XR6J7,2015-06-11 14:32:34 -0700,2015-06-11 17:43:42 -0700,AssignmentPayment,,A2EC46CDNU5OVY,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3MTMREQS4VIKQFRZOADG3M4GELIWAN
3JY2CCNCAMDC6174BCELR5WR7TL245,2015-06-11 14:32:34 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3MTMREQS4VIKQFRZOADG3M4GELIWAN
3EUPWPSGWBFUV517C3RRR6LZJCGKNU,2015-06-11 14:32:34 -0700,2015-06-11 17:51:44 -0700,AssignmentPayment,,A19RK7JV7FVCZX,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,32VNZTT0A740GUUWGFTJ3KAZUW74RH
3QYWVMM6A9M34W2DMUPNAL6XJYMG89,2015-06-11 14:32:34 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,32VNZTT0A740GUUWGFTJ3KAZUW74RH
34KWRLDLCVFIGW7JULAM57B6I43Z3G,2015-06-11 14:32:35 -0700,2015-06-11 19:19:11 -0700,AssignmentPayment,,A316S8XDZMY2I6,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3L4PIM1GQTGGE18G5MHQJ9E6PX8RYR
3PV8RFZVICLPU6QODG30BMXO7B6UOR,2015-06-11 14:32:35 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3L4PIM1GQTGGE18G5MHQJ9E6PX8RYR
3DOFUFD18OVQSD64Y37KV5NBO8U2DA,2015-06-11 14:32:35 -0700,2015-06-11 17:58:34 -0700,AssignmentPayment,,A27Y8K3JEAFZIB,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,36AHBNMV1RCMDRPBNLM6EKX2AWHDY7
3CF5P7QMDOIT5OOLO8NLXKUUF3MXYX,2015-06-11 14:32:35 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,36AHBNMV1RCMDRPBNLM6EKX2AWHDY7
3OH3UGADEV7VMUU7712DC3JLW5P6H4,2015-06-11 14:32:35 -0700,2015-06-11 18:18:42 -0700,AssignmentPayment,,AIYVR69T0NIAZ,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,39GAF6DQWR0BH2EU2HFR6JSZ3IB1VV
3AHI1RZJ3FH23NSH7YVXYQZTNFR22B,2015-06-11 14:32:35 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,39GAF6DQWR0BH2EU2HFR6JSZ3IB1VV
3TR1KC236IWJXS5O4HDINZBAC1EYM2,2015-06-11 14:32:36 -0700,2015-06-11 17:59:27 -0700,AssignmentPayment,,A3BRPBZ56JHNGS,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,34MAJL3QP4N8XS9U5PSNLM7JOIU34F
3VB4G4ZPMEDI90YPWUMY00BTHMUU7Z,2015-06-11 14:32:36 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,34MAJL3QP4N8XS9U5PSNLM7JOIU34F
334ET3HO7OSL66FS88HK7AOA76GUVI,2015-06-11 14:32:36 -0700,2015-06-11 18:16:38 -0700,AssignmentPayment,,A2TZ7BP3AX31FC,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3IXEICO792JRBWB23SRT0XVVE8BT65
3GG72H3MEZB9A0298O6NWCRXD48QGU,2015-06-11 14:32:36 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3IXEICO792JRBWB23SRT0XVVE8BT65
3G2UHJRKWHANQXK0P92AJ5QW0LA2FL,2015-06-11 14:32:36 -0700,2015-06-11 19:12:36 -0700,AssignmentPayment,,A3F870TB5FED6X,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3FQ5JJ512LO0FYR780ZI1HULQL9NK3
3H1VELK72FIL8YIALWYEO67J5W1Y03,2015-06-11 14:32:36 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3FQ5JJ512LO0FYR780ZI1HULQL9NK3
3RMDA2LRHL0YEWBH8W17Q5T7YWHBXL,2015-06-11 14:32:37 -0700,2015-06-11 20:30:37 -0700,AssignmentPayment,,A1L3CBYMK1QS2Z,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3JJVG1YBEBXVW6H7YNQ38XB9C60B5H
3BG3E3Q0PBND093P2DXKHXNINR87I5,2015-06-11 14:32:37 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3JJVG1YBEBXVW6H7YNQ38XB9C60B5H
3BS9ALJMR13UYQDKSI4JVVQUJRHKPQ,2015-06-11 14:32:37 -0700,2015-06-11 17:43:54 -0700,AssignmentPayment,,A28J4SW0GG4II3,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3GU1KF0O4I1ZPGZQI2ZH63GQ362PBI
3J53RWPKPWQHNKVSJS916CCS9MMGAD,2015-06-11 14:32:37 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3GU1KF0O4I1ZPGZQI2ZH63GQ362PBI
3GSCV7QCBPFDVN4KVSR1ROEFLZJDDU,2015-06-11 14:32:37 -0700,2015-06-11 21:04:46 -0700,AssignmentPayment,,ANOUE4MICXO6S,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3M1CVSFP605F6IVDC1EABXMUQK1QAD
3GN21QM2W333QNNDG0BTHLD1OUE8Y1,2015-06-11 14:32:37 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3M1CVSFP605F6IVDC1EABXMUQK1QAD
3VIFDQBFICJJXCN2SIMQMN0FM2RSD1,2015-06-11 14:32:38 -0700,2015-06-11 20:36:27 -0700,AssignmentPayment,,A12E4GO4I2V4ZP,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,30H4UDGLT2IV873N9RPQKJRKF55PM6
33TTYU1SZLMOTUAHM20CZI3WDPBNY2,2015-06-11 14:32:38 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,30H4UDGLT2IV873N9RPQKJRKF55PM6
3DMWO43LYUNGTHYY5SI1AGRA5J3CJ6,2015-06-11 14:32:38 -0700,2015-06-11 19:25:42 -0700,AssignmentPayment,,A3CCA1Y8WSFZEI,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3W8CV64QJ2ZOO6M515DG6OJ9TFPH9V
3XE0IXEMGHRNSG9TRTNM1W9UTTE84F,2015-06-11 14:32:38 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3W8CV64QJ2ZOO6M515DG6OJ9TFPH9V
36UGIJPEL6D7GHRBBABA0VMEBBVS8W,2015-06-11 14:32:38 -0700,2015-06-11 18:10:56 -0700,AssignmentPayment,,A17KJJEFSH5S25,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3QAVNHZ3EM44FLF0KW6EUBN0GEEAL8
3PSI7XLF7GESC8BNCWDDR1BHYNUNTE,2015-06-11 14:32:38 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3QAVNHZ3EM44FLF0KW6EUBN0GEEAL8
3VPYV2FDBE874TB6KZQAMQ29G0N2HJ,2015-06-11 14:32:38 -0700,2015-06-11 19:27:42 -0700,AssignmentPayment,,A3Q0XAGQ7TD7MP,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,33PPUNGG385GJRIL18J9XGN8VRCRZI
3274V5VSQ8PS48LO0J2S7U0Y2ULY2N,2015-06-11 14:32:38 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,33PPUNGG385GJRIL18J9XGN8VRCRZI
3BJFX6NUQBCX8QDXYMHB4VCSDMW6L9,2015-06-11 14:32:39 -0700,2015-06-11 20:07:59 -0700,AssignmentPayment,,A1WZERUJNFTJEO,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3E47SOBEYQWQIZ4SJ75S8QLWZD6IC5
339N05UJ6WGQLOBIU070O3G53KR26Q,2015-06-11 14:32:39 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3E47SOBEYQWQIZ4SJ75S8QLWZD6IC5
37JP1GH2ZD3EQU8CQB75IHJHRG7H7C,2015-06-11 14:32:39 -0700,2015-06-11 19:54:18 -0700,AssignmentPayment,,A2HNQWBBXY66ST,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,34Q075JO1XDVO1DEZKR2LQ299MZ013
36UXPB682Z68641HY6Z91LLJX01CSV,2015-06-11 14:32:40 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,34Q075JO1XDVO1DEZKR2LQ299MZ013
3Z1NETSS0THLZ5KQ88VOWMS91ZVSA0,2015-06-11 14:32:39 -0700,2015-06-11 18:10:10 -0700,AssignmentPayment,,A3OV31LURU0BS7,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3S0TNUHWKTI7YLYTAHOCF790HHE8DO
3VN8VXO0JTU7P0FCHRDSSJZ2V8ANVU,2015-06-11 14:32:39 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3S0TNUHWKTI7YLYTAHOCF790HHE8DO
3BT59MIIGEQAE9IG86021X7J8I69NR,2015-06-11 14:32:39 -0700,2015-06-11 18:21:56 -0700,AssignmentPayment,,AHPOOKYE7V04D,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3VSOLARPKB99UYF6MKOE2UIZAA793G
3P6JKJLMN6C5OZDT5Y6W6OF8TPA58I,2015-06-11 14:32:39 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3VSOLARPKB99UYF6MKOE2UIZAA793G
3VCW8CR5DSQI4DW5585PWDANM6VH9O,2015-06-11 14:32:40 -0700,2015-06-11 19:21:23 -0700,AssignmentPayment,,A6C4QNQZ1QTUG,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3L70J4KAZGMLH9R87F8QBYFV75DADT
3X0SFZ6BNBJOLHTLNBU9GM37IXMCUB,2015-06-11 14:32:40 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3L70J4KAZGMLH9R87F8QBYFV75DADT
3V651RECF16FA3TZ5A880QQ9K95KRI,2015-06-11 14:32:40 -0700,2015-06-11 17:51:37 -0700,AssignmentPayment,,A1N783M0TDDHQA,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,336KAV9KYQSZAHRVQW2PI16YD5QY2H
3Q1DUA47TA95GZSQ365SC72G9P7GCF,2015-06-11 14:32:40 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,336KAV9KYQSZAHRVQW2PI16YD5QY2H
31WW9MSWC7VNZBSVQEAILCLCIWX6P7,2015-06-11 14:32:41 -0700,2015-06-11 17:16:56 -0700,AssignmentPayment,,A1EEQJAIN8Y8PU,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,39ZSFO5CA8WIZ45YNGBSEXM2JS3UJ4
3H4N3MT7OXZR8QNLKDOC48IRZ3H2AG,2015-06-11 14:32:41 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,39ZSFO5CA8WIZ45YNGBSEXM2JS3UJ4
36D3IO5JVE71L56C4409GJ45UKKEL2,2015-06-11 14:32:41 -0700,2015-06-11 17:18:18 -0700,AssignmentPayment,,A37MEXKALGBQWN,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3P59JYT76LK3TVS1GQFQAKEJY3B2TZ
3AWS20O7REYFQR6M7F0FULZ3F8JA65,2015-06-11 14:32:41 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3P59JYT76LK3TVS1GQFQAKEJY3B2TZ
3YWU0UPY65YGVW1YJOHGAN30YF7SFC,2015-06-11 14:32:41 -0700,2015-06-11 19:54:55 -0700,AssignmentPayment,,A2WWYGLY1SI0LM,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3N8OEVH1FRQ1NACY77RONNBZ00OOO3
3VP41WQTZJD9EKE8F9PGMF9HRM1O0H,2015-06-11 14:32:41 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3N8OEVH1FRQ1NACY77RONNBZ00OOO3
36XXH77F4709SKHOSMRF2HIX12GSC2,2015-06-11 14:32:41 -0700,2015-06-11 19:01:07 -0700,AssignmentPayment,,A1IVMQVW80Q4ZU,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3Z9WI9EOZZO8525W5245WXXP491HKP
3LB8YI0DZ87ZTPK7H6EAG4WNBJINXX,2015-06-11 14:32:41 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3Z9WI9EOZZO8525W5245WXXP491HKP
38SPQFBN1JJ583W927QEU9AL9MGC3T,2015-06-11 14:32:42 -0700,2015-06-11 20:32:57 -0700,AssignmentPayment,,A3JZGTTE505MB0,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3URFVVM165I8ZJA252EE2RAS2QGUZP
3SP4OU33BBFNWVES08AP1UJ4Z077O0,2015-06-11 14:32:42 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3URFVVM165I8ZJA252EE2RAS2QGUZP
3G0BWUBTNVTOPI12ODXAS5I0METSEV,2015-06-11 14:32:42 -0700,2015-06-11 20:04:30 -0700,AssignmentPayment,,A2YTO4EY3MNYAJ,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3VD82FOHKQO0ELFVH2IXSNHIBM3OC4
3LETAVGSC0BOYKKMIO2VDPCYJJGNZU,2015-06-11 14:32:42 -0700,2015-06-11 18:13:47 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3VD82FOHKQO0ELFVH2IXSNHIBM3OC4
3Z3HJVUA9YM3VZ6W8ZTVY3IOTSR2JO,2015-06-11 14:32:42 -0700,2015-06-11 17:42:27 -0700,AssignmentPayment,,A1VLTVHCY29EB1,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3L2IS5HSFAIEIUWJ2E3K743JSC8UN8
